customerID,Contract,MonthlyCharges,tenure,PaymentMethod,TotalCharges
5897-ID,Month-to-month,86.6,3,Credit card (automatic),259.8
5898-ID,One year,23.95,57,Electronic check,1365.15
5899-ID,One year,74.91,33,Electronic check,2472.03
5900-ID,One year,39.42,7,Credit card (automatic),275.94
5901-ID,Month-to-month,113.61,4,Bank transfer (automatic),454.44
5902-ID,One year,51.97,39,Mailed check,2026.83
5903-ID,One year,50.93,48,Credit card (automatic),2444.64
5904-ID,One year,111.05,16,Electronic check,1776.8
5905-ID,Two year,60.19,38,Mailed check,2287.22
5906-ID,Two year,115.02,4,Credit card (automatic),460.08
5907-ID,Month-to-month,20.68,4,Mailed check,82.72
5908-ID,Month-to-month,49.04,27,Credit card (automatic),1324.08
5909-ID,One year,85.2,17,Electronic check,1448.4
5910-ID,Two year,107.78,70,Credit card (automatic),7544.6
5911-ID,One year,44.02,54,Mailed check,2377.08
5912-ID,One year,111.76,8,Bank transfer (automatic),894.08
5913-ID,Two year,77.96,53,Electronic check,4131.88
5914-ID,Two year,98.75,5,Electronic check,493.75
5915-ID,Two year,58.17,69,Mailed check,4013.73
5916-ID,Month-to-month,39.57,47,Credit card (automatic),1859.79
5917-ID,Month-to-month,109.83,40,Credit card (automatic),4393.2
5918-ID,One year,112.03,7,Credit card (automatic),784.21
5919-ID,Month-to-month,68.26,12,Electronic check,819.12
5920-ID,Two year,18.9,25,Electronic check,472.5
5921-ID,Two year,29.28,28,Mailed check,819.84
5922-ID,Month-to-month,75.84,43,Credit card (automatic),3261.12
5923-ID,One year,20.64,47,Credit card (automatic),970.08
5924-ID,One year,58.14,49,Mailed check,2848.86
5925-ID,Month-to-month,48.74,54,Electronic check,2631.96
5926-ID,One year,90.04,18,Electronic check,1620.72
5927-ID,One year,23.84,27,Bank transfer (automatic),643.68
5928-ID,One year,67.37,6,Bank transfer (automatic),404.22
5929-ID,Two year,76.45,69,Credit card (automatic),5275.05
5930-ID,Two year,80.29,71,Electronic check,5700.59
5931-ID,Month-to-month,58.97,22,Credit card (automatic),1297.34
5932-ID,Two year,48.84,59,Electronic check,2881.56
5933-ID,One year,86.84,47,Bank transfer (automatic),4081.48
5934-ID,Two year,103.43,68,Mailed check,7033.24
5935-ID,Month-to-month,87.96,32,Electronic check,2814.72
5936-ID,Two year,111.93,1,Bank transfer (automatic),111.93
5937-ID,One year,90.33,54,Bank transfer (automatic),4877.82
5938-ID,One year,95.09,46,Electronic check,4374.14
5939-ID,Month-to-month,35.12,41,Credit card (automatic),1439.92
5940-ID,Two year,60.41,41,Electronic check,2476.81
5941-ID,Two year,67.0,8,Bank transfer (automatic),536.0
5942-ID,Two year,44.01,32,Electronic check,1408.32
5943-ID,One year,71.37,30,Mailed check,2141.1
5944-ID,Month-to-month,47.47,46,Credit card (automatic),2183.62
5945-ID,Two year,87.34,52,Electronic check,4541.68
5946-ID,One year,65.51,61,Bank transfer (automatic),3996.11
5947-ID,One year,64.36,13,Bank transfer (automatic),836.68
5948-ID,One year,117.11,40,Credit card (automatic),4684.4
5949-ID,Two year,57.69,61,Electronic check,3519.09
5950-ID,Two year,54.66,44,Bank transfer (automatic),2405.04
5951-ID,Two year,50.27,62,Credit card (automatic),3116.74
5952-ID,Two year,108.17,44,Mailed check,4759.48
5953-ID,Two year,68.17,48,Credit card (automatic),3272.16
5954-ID,Two year,78.55,59,Electronic check,4634.45
5955-ID,Two year,36.42,57,Electronic check,2075.94
5956-ID,Two year,72.61,11,Bank transfer (automatic),798.71
5957-ID,Two year,45.85,25,Mailed check,1146.25
5958-ID,One year,91.68,61,Electronic check,5592.48
5959-ID,Two year,101.92,46,Bank transfer (automatic),4688.32
5960-ID,Month-to-month,90.09,54,Credit card (automatic),4864.86
5961-ID,One year,91.64,34,Credit card (automatic),3115.76
5962-ID,Two year,69.75,7,Electronic check,488.25
5963-ID,Month-to-month,89.82,62,Mailed check,5568.84
5964-ID,Two year,60.73,57,Bank transfer (automatic),3461.61
5965-ID,Month-to-month,83.72,5,Electronic check,418.6
5966-ID,Month-to-month,44.28,35,Bank transfer (automatic),1549.8
5967-ID,Month-to-month,25.26,37,Credit card (automatic),934.62
5968-ID,Month-to-month,59.8,60,Bank transfer (automatic),3588.0
5969-ID,One year,64.66,65,Credit card (automatic),4202.9
5970-ID,One year,44.02,16,Mailed check,704.32
5971-ID,Month-to-month,91.38,30,Mailed check,2741.4
5972-ID,Two year,25.64,42,Credit card (automatic),1076.88
5973-ID,Month-to-month,40.64,61,Electronic check,2479.04
5974-ID,One year,93.48,48,Credit card (automatic),4487.04
5975-ID,Two year,62.18,62,Bank transfer (automatic),3855.16
5976-ID,One year,89.13,64,Bank transfer (automatic),5704.32
5977-ID,One year,75.28,57,Bank transfer (automatic),4290.96
5978-ID,Two year,113.8,68,Electronic check,7738.4
5979-ID,Month-to-month,78.33,46,Mailed check,3603.18
5980-ID,Month-to-month,19.74,28,Mailed check,552.72
5981-ID,Month-to-month,53.71,3,Bank transfer (automatic),161.13
5982-ID,Month-to-month,32.63,37,Electronic check,1207.31
5983-ID,Two year,111.18,48,Bank transfer (automatic),5336.64
5984-ID,Two year,28.7,19,Mailed check,545.3
5985-ID,Two year,57.21,17,Credit card (automatic),972.57
5986-ID,One year,40.97,40,Bank transfer (automatic),1638.8
5987-ID,Two year,103.35,50,Bank transfer (automatic),5167.5
5988-ID,Month-to-month,49.26,29,Bank transfer (automatic),1428.54
5989-ID,One year,117.94,51,Mailed check,6014.94
5990-ID,Month-to-month,22.13,42,Electronic check,929.46
5991-ID,Month-to-month,31.14,29,Credit card (automatic),903.06
5992-ID,Two year,40.83,66,Credit card (automatic),2694.78
5993-ID,Two year,99.77,17,Credit card (automatic),1696.09
5994-ID,Month-to-month,106.54,31,Bank transfer (automatic),3302.74
5995-ID,Month-to-month,25.43,52,Mailed check,1322.36
5996-ID,One year,21.51,39,Credit card (automatic),838.89
5997-ID,Two year,93.08,60,Bank transfer (automatic),5584.8
5998-ID,One year,31.65,51,Electronic check,1614.15
5999-ID,One year,31.62,16,Bank transfer (automatic),505.92
6000-ID,One year,20.5,14,Credit card (automatic),287.0
6001-ID,Month-to-month,23.26,42,Credit card (automatic),976.92
6002-ID,One year,44.75,51,Electronic check,2282.25
6003-ID,One year,24.78,24,Mailed check,594.72
6004-ID,Month-to-month,55.32,43,Electronic check,2378.76
6005-ID,Two year,101.94,19,Electronic check,1936.86
6006-ID,Two year,51.05,61,Credit card (automatic),3114.05
6007-ID,One year,91.4,63,Credit card (automatic),5758.2
6008-ID,Month-to-month,27.69,26,Mailed check,719.94
6009-ID,Two year,84.52,35,Credit card (automatic),2958.2
6010-ID,One year,50.08,67,Electronic check,3355.36
6011-ID,One year,93.6,56,Electronic check,5241.6
6012-ID,Month-to-month,31.94,40,Mailed check,1277.6
6013-ID,One year,108.49,29,Credit card (automatic),3146.21
6014-ID,Two year,42.63,6,Credit card (automatic),255.78
6015-ID,Month-to-month,53.74,52,Electronic check,2794.48
6016-ID,Two year,113.74,1,Electronic check,113.74
6017-ID,Two year,76.39,52,Credit card (automatic),3972.28
6018-ID,Two year,55.01,24,Bank transfer (automatic),1320.24
6019-ID,One year,113.69,34,Electronic check,3865.46
6020-ID,One year,51.32,7,Electronic check,359.24
6021-ID,Two year,27.78,11,Electronic check,305.58
6022-ID,Two year,118.43,36,Mailed check,4263.48
6023-ID,Month-to-month,45.17,20,Credit card (automatic),903.4
6024-ID,Month-to-month,103.8,63,Credit card (automatic),6539.4
6025-ID,One year,34.89,63,Credit card (automatic),2198.07
6026-ID,One year,91.75,69,Electronic check,6330.75
6027-ID,Month-to-month,70.96,30,Credit card (automatic),2128.8
6028-ID,Two year,116.83,30,Credit card (automatic),3504.9
6029-ID,One year,73.81,22,Credit card (automatic),1623.82
6030-ID,Two year,20.76,61,Mailed check,1266.36
6031-ID,Month-to-month,78.94,21,Mailed check,1657.74
6032-ID,One year,32.85,37,Electronic check,1215.45
6033-ID,One year,98.5,27,Credit card (automatic),2659.5
6034-ID,Month-to-month,104.34,35,Electronic check,3651.9
6035-ID,One year,66.7,38,Electronic check,2534.6
6036-ID,Month-to-month,96.96,60,Electronic check,5817.6
6037-ID,One year,32.83,70,Electronic check,2298.1
6038-ID,Month-to-month,67.7,32,Electronic check,2166.4
6039-ID,One year,57.84,27,Electronic check,1561.68
6040-ID,Two year,79.69,3,Mailed check,239.07
6041-ID,Two year,22.72,49,Bank transfer (automatic),1113.28
6042-ID,Two year,93.84,30,Mailed check,2815.2
6043-ID,One year,26.2,22,Electronic check,576.4
6044-ID,One year,84.23,19,Bank transfer (automatic),1600.37
6045-ID,Two year,20.1,31,Bank transfer (automatic),623.1
6046-ID,Two year,101.85,20,Credit card (automatic),2037.0
6047-ID,Month-to-month,35.81,19,Electronic check,680.39
6048-ID,Month-to-month,70.06,2,Electronic check,140.12
6049-ID,Month-to-month,44.53,40,Mailed check,1781.2
6050-ID,Two year,90.88,39,Bank transfer (automatic),3544.32
6051-ID,Two year,50.55,54,Bank transfer (automatic),2729.7
6052-ID,Two year,91.07,27,Electronic check,2458.89
6053-ID,Month-to-month,46.88,12,Credit card (automatic),562.56
6054-ID,One year,93.87,71,Electronic check,6664.77
6055-ID,Two year,21.33,17,Bank transfer (automatic),362.61
6056-ID,One year,46.72,10,Credit card (automatic),467.2
6057-ID,One year,68.36,19,Credit card (automatic),1298.84
6058-ID,One year,22.78,30,Bank transfer (automatic),683.4
6059-ID,Month-to-month,36.95,30,Electronic check,1108.5
6060-ID,One year,112.17,25,Electronic check,2804.25
6061-ID,Two year,116.42,66,Electronic check,7683.72
6062-ID,Month-to-month,92.59,35,Mailed check,3240.65
6063-ID,Two year,43.6,51,Mailed check,2223.6
6064-ID,Two year,44.43,71,Credit card (automatic),3154.53
6065-ID,Month-to-month,83.15,71,Electronic check,5903.65
6066-ID,Two year,30.07,27,Mailed check,811.89
6067-ID,Two year,113.56,10,Credit card (automatic),1135.6
6068-ID,Month-to-month,40.84,43,Bank transfer (automatic),1756.12
6069-ID,Two year,118.71,55,Bank transfer (automatic),6529.05
6070-ID,One year,68.07,71,Electronic check,4832.97
6071-ID,Two year,95.78,6,Bank transfer (automatic),574.68
6072-ID,One year,18.47,6,Bank transfer (automatic),110.82
6073-ID,Two year,107.57,48,Bank transfer (automatic),5163.36
6074-ID,Month-to-month,45.39,2,Credit card (automatic),90.78
6075-ID,Month-to-month,85.38,51,Bank transfer (automatic),4354.38
6076-ID,Two year,99.29,61,Bank transfer (automatic),6056.69
6077-ID,Month-to-month,34.75,19,Credit card (automatic),660.25
6078-ID,Two year,62.72,2,Mailed check,125.44
6079-ID,Month-to-month,67.88,51,Credit card (automatic),3461.88
6080-ID,One year,49.62,26,Mailed check,1290.12
6081-ID,Two year,66.67,70,Credit card (automatic),4666.9
6082-ID,One year,50.16,20,Electronic check,1003.2
6083-ID,One year,54.51,23,Bank transfer (automatic),1253.73
6084-ID,Two year,85.52,54,Mailed check,4618.08
6085-ID,One year,81.83,15,Credit card (automatic),1227.45
6086-ID,Two year,41.59,6,Mailed check,249.54
6087-ID,One year,108.45,35,Mailed check,3795.75
6088-ID,Two year,104.96,8,Bank transfer (automatic),839.68
6089-ID,Two year,69.41,57,Mailed check,3956.37
6090-ID,Month-to-month,61.79,50,Credit card (automatic),3089.5
6091-ID,Two year,56.12,49,Electronic check,2749.88
6092-ID,Two year,89.33,21,Electronic check,1875.93
6093-ID,One year,85.75,36,Bank transfer (automatic),3087.0
6094-ID,Two year,37.97,71,Credit card (automatic),2695.87
6095-ID,Month-to-month,85.73,69,Credit card (automatic),5915.37
6096-ID,One year,43.62,58,Electronic check,2529.96
6097-ID,One year,20.12,63,Credit card (automatic),1267.56
6098-ID,Month-to-month,88.52,16,Mailed check,1416.32
6099-ID,One year,83.05,6,Bank transfer (automatic),498.3
6100-ID,One year,59.54,52,Electronic check,3096.08
6101-ID,One year,71.08,2,Bank transfer (automatic),142.16
6102-ID,One year,113.44,18,Mailed check,2041.92
6103-ID,Month-to-month,78.07,35,Electronic check,2732.45
6104-ID,Month-to-month,84.37,39,Credit card (automatic),3290.43
6105-ID,One year,24.67,1,Credit card (automatic),24.67
6106-ID,One year,34.93,37,Mailed check,1292.41
6107-ID,Month-to-month,48.5,21,Electronic check,1018.5
6108-ID,Month-to-month,72.46,1,Bank transfer (automatic),72.46
6109-ID,Month-to-month,96.3,4,Electronic check,385.2
6110-ID,One year,50.53,58,Credit card (automatic),2930.74
6111-ID,One year,54.07,1,Electronic check,54.07
6112-ID,Two year,43.99,13,Electronic check,571.87
6113-ID,Month-to-month,43.84,46,Credit card (automatic),2016.64
6114-ID,One year,113.61,47,Credit card (automatic),5339.67
6115-ID,Month-to-month,82.11,7,Bank transfer (automatic),574.77
6116-ID,One year,33.92,51,Electronic check,1729.92
6117-ID,Month-to-month,90.84,3,Credit card (automatic),272.52
6118-ID,One year,90.81,50,Mailed check,4540.5
6119-ID,Two year,85.23,26,Credit card (automatic),2215.98
6120-ID,Two year,31.79,31,Bank transfer (automatic),985.49
6121-ID,Month-to-month,59.25,62,Bank transfer (automatic),3673.5
6122-ID,One year,28.98,26,Mailed check,753.48
6123-ID,One year,100.32,67,Bank transfer (automatic),6721.44
6124-ID,Month-to-month,84.09,55,Electronic check,4624.95
6125-ID,One year,69.22,28,Bank transfer (automatic),1938.16
6126-ID,Month-to-month,52.72,44,Mailed check,2319.68
6127-ID,One year,36.77,38,Bank transfer (automatic),1397.26
6128-ID,Month-to-month,28.95,30,Mailed check,868.5
6129-ID,One year,115.66,66,Bank transfer (automatic),7633.56
6130-ID,Month-to-month,38.31,8,Credit card (automatic),306.48
6131-ID,One year,24.27,14,Mailed check,339.78
6132-ID,Two year,114.9,62,Bank transfer (automatic),7123.8
6133-ID,One year,73.42,63,Electronic check,4625.46
6134-ID,Month-to-month,98.31,66,Mailed check,6488.46
6135-ID,Two year,22.65,40,Mailed check,906.0
6136-ID,One year,75.23,13,Bank transfer (automatic),977.99
6137-ID,Two year,58.27,17,Credit card (automatic),990.59
6138-ID,One year,95.83,15,Credit card (automatic),1437.45
6139-ID,Two year,22.11,33,Bank transfer (automatic),729.63
6140-ID,Month-to-month,58.62,16,Bank transfer (automatic),937.92
6141-ID,One year,98.56,13,Electronic check,1281.28
6142-ID,One year,70.78,23,Bank transfer (automatic),1627.94
6143-ID,Month-to-month,73.53,36,Mailed check,2647.08
6144-ID,Two year,28.02,43,Bank transfer (automatic),1204.86
6145-ID,Month-to-month,31.55,50,Electronic check,1577.5
6146-ID,Month-to-month,86.29,13,Bank transfer (automatic),1121.77
6147-ID,Two year,86.09,30,Bank transfer (automatic),2582.7
6148-ID,Month-to-month,116.65,57,Mailed check,6649.05
6149-ID,One year,89.8,30,Credit card (automatic),2694.0
6150-ID,One year,67.82,71,Bank transfer (automatic),4815.22
6151-ID,One year,104.41,10,Electronic check,1044.1
6152-ID,Month-to-month,28.75,66,Bank transfer (automatic),1897.5
6153-ID,One year,63.4,39,Bank transfer (automatic),2472.6
6154-ID,One year,47.1,37,Mailed check,1742.7
6155-ID,One year,28.77,3,Credit card (automatic),86.31
6156-ID,One year,94.98,34,Credit card (automatic),3229.32
6157-ID,One year,69.58,38,Credit card (automatic),2644.04
6158-ID,One year,74.21,14,Bank transfer (automatic),1038.94
6159-ID,Month-to-month,59.58,64,Mailed check,3813.12
6160-ID,One year,64.51,39,Mailed check,2515.89
6161-ID,One year,29.91,54,Bank transfer (automatic),1615.14
6162-ID,Two year,85.88,2,Mailed check,171.76
6163-ID,Month-to-month,61.71,43,Credit card (automatic),2653.53
6164-ID,Month-to-month,100.34,53,Mailed check,5318.02
6165-ID,Month-to-month,37.98,3,Bank transfer (automatic),113.94
6166-ID,Month-to-month,38.86,41,Bank transfer (automatic),1593.26
6167-ID,One year,83.15,8,Electronic check,665.2
6168-ID,One year,103.27,63,Electronic check,6506.01
6169-ID,Two year,65.71,65,Mailed check,4271.15
6170-ID,Two year,91.31,4,Mailed check,365.24
6171-ID,Month-to-month,118.68,68,Bank transfer (automatic),8070.24
6172-ID,Two year,117.77,10,Electronic check,1177.7
6173-ID,Two year,93.06,50,Electronic check,4653.0
6174-ID,Month-to-month,92.58,23,Credit card (automatic),2129.34
6175-ID,Month-to-month,43.14,61,Credit card (automatic),2631.54
6176-ID,Two year,102.02,47,Bank transfer (automatic),4794.94
6177-ID,One year,58.96,3,Bank transfer (automatic),176.88
6178-ID,Two year,114.93,17,Bank transfer (automatic),1953.81
6179-ID,Two year,26.43,22,Bank transfer (automatic),581.46
6180-ID,One year,62.05,16,Electronic check,992.8
6181-ID,One year,74.11,3,Bank transfer (automatic),222.33
6182-ID,Month-to-month,58.97,52,Bank transfer (automatic),3066.44
6183-ID,Month-to-month,39.41,33,Electronic check,1300.53
6184-ID,Two year,77.85,42,Credit card (automatic),3269.7
6185-ID,One year,94.22,2,Bank transfer (automatic),188.44
6186-ID,Month-to-month,83.06,39,Credit card (automatic),3239.34
6187-ID,Two year,41.81,46,Electronic check,1923.26
6188-ID,One year,91.78,48,Credit card (automatic),4405.44
6189-ID,Two year,44.07,27,Electronic check,1189.89
6190-ID,Month-to-month,35.86,15,Bank transfer (automatic),537.9
6191-ID,Month-to-month,87.66,7,Credit card (automatic),613.62
6192-ID,One year,102.95,57,Bank transfer (automatic),5868.15
6193-ID,Two year,66.64,42,Mailed check,2798.88
6194-ID,One year,71.65,9,Mailed check,644.85
6195-ID,Month-to-month,48.68,6,Credit card (automatic),292.08
6196-ID,Month-to-month,67.96,57,Electronic check,3873.72
6197-ID,Two year,31.51,30,Credit card (automatic),945.3
6198-ID,Two year,114.31,55,Electronic check,6287.05
6199-ID,Two year,98.69,54,Mailed check,5329.26
6200-ID,One year,85.38,27,Electronic check,2305.26
6201-ID,Two year,72.34,59,Mailed check,4268.06
6202-ID,Two year,97.86,7,Credit card (automatic),685.02
6203-ID,Month-to-month,67.97,40,Bank transfer (automatic),2718.8
6204-ID,Month-to-month,48.4,2,Bank transfer (automatic),96.8
6205-ID,Two year,34.37,14,Bank transfer (automatic),481.18
6206-ID,Two year,83.33,10,Electronic check,833.3
6207-ID,Month-to-month,111.66,50,Bank transfer (automatic),5583.0
6208-ID,Two year,33.69,18,Electronic check,606.42
6209-ID,One year,36.34,18,Bank transfer (automatic),654.12
6210-ID,One year,61.83,16,Electronic check,989.28
6211-ID,One year,99.34,52,Electronic check,5165.68
6212-ID,Two year,47.79,69,Mailed check,3297.51
6213-ID,Month-to-month,43.77,52,Mailed check,2276.04
6214-ID,Two year,80.56,31,Credit card (automatic),2497.36
6215-ID,Two year,72.08,23,Mailed check,1657.84
6216-ID,Month-to-month,24.3,42,Electronic check,1020.6
6217-ID,Month-to-month,26.44,62,Mailed check,1639.28
6218-ID,Month-to-month,82.87,50,Mailed check,4143.5
6219-ID,One year,64.99,15,Mailed check,974.85
6220-ID,Two year,115.83,44,Electronic check,5096.52
6221-ID,Month-to-month,86.44,42,Electronic check,3630.48
6222-ID,Two year,19.26,45,Credit card (automatic),866.7
6223-ID,One year,66.59,35,Mailed check,2330.65
6224-ID,One year,59.9,22,Mailed check,1317.8
6225-ID,Month-to-month,28.97,38,Electronic check,1100.86
6226-ID,Month-to-month,111.03,70,Credit card (automatic),7772.1
6227-ID,Two year,99.15,64,Credit card (automatic),6345.6
6228-ID,Month-to-month,41.37,7,Electronic check,289.59
6229-ID,Two year,43.98,44,Mailed check,1935.12
6230-ID,Month-to-month,21.47,7,Credit card (automatic),150.29
6231-ID,Two year,48.07,66,Credit card (automatic),3172.62
6232-ID,Two year,77.0,60,Mailed check,4620.0
6233-ID,Two year,60.54,1,Credit card (automatic),60.54
6234-ID,Two year,115.66,62,Mailed check,7170.92
